canonical_smiles	IC50	CID
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OC4CCC(O)CC4)c4c(C)n[nH]c4n3)cc2)c1	2.1	136213126.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OC4CCC(O)CC4)c4cn[nH]c4n3)cc2)c1	2.1	136213117.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OC4CCCNC4)c4c(C)n[nH]c4n3)cc2)c1	1.6	136213311.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OC4CCCNC4)c4cn[nH]c4n3)cc2)c1	1.2	136213266.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OC4CCN(C(C)C)CC4)c4c(C)n[nH]c4n3)cc2)c1	3.8	136213321.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OC4CCNCC4(F)F)c4c(C)n[nH]c4n3)cc2)c1	1.1	136213255.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OC4CCNCC4(F)F)c4cn[nH]c4n3)cc2)c1	3.4	136213245.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OC4CCNCC4)c4cn[nH]c4n3)cc2)c1	1.5	136213226.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OC4CCNCC4F)c4c(C)n[nH]c4n3)cc2)c1	2.3	136213279.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OC4C[C@@H](O)C[C@@H](O)C4)c4cn[nH]c4n3)cc2)c1	1.5	136213144.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OCC(C)C)c4c(N)n[nH]c4n3)cc2)c1	11.0	136213295.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OCC(CO)CO)c4c(C)n[nH]c4n3)cc2)c1	1.8	136213328.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OCC(F)(F)CN)c4c(C)n[nH]c4n3)cc2)c1	6.5	136213331.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OCC(F)(F)F)c4cn[nH]c4n3)cc2)c1	7.4	136213177.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OCC4(CN)COC4)c4cn[nH]c4n3)cc2)c1	5.2	136213234.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OCC4CNC(=O)C4)c4cn[nH]c4n3)cc2)c1	2.5	136213132.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OCC4CNCCO4)c4c(C)n[nH]c4n3)cc2)c1	2.3	86268787.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OCC4CNCCO4)c4cn[nH]c4n3)cc2)c1	6.2	118720602.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OCC4O[C@H](O)[C@H](O)[C@@H](O)[C@@H]4O)c4cn[nH]c4n3)cc2)c1	9.9	136213147.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OCCC(N)=O)c4cn[nH]c4n3)cc2)c1	1.5	136213141.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OCCCC(N)=O)c4cn[nH]c4n3)cc2)c1	3.3	136213137.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OCCCN)c4c(C)n[nH]c4n3)cc2)c1	1.5	136213214.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OCCCN)c4cn[nH]c4n3)cc2)c1	1.5	136213211.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OCCCO)c4c(C)n[nH]c4n3)cc2)c1	5.3	136213343.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OCc4cn[nH]c4)c4cn[nH]c4n3)cc2)c1	1.5	136213146.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3ncc4c(C)n[nH]c4n3)cc2)c1	1.5	136213120.0
Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3ncc4c(N)n[nH]c4n3)cc2)c1	1.5	136213382.0
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc(-c2csc(N)n2)cc1	33000.0	44580358.0
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc2c(N)noc2c1	33000.0	44580778.0
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc2ccncc2c1	33000.0	44580689.0
Cc1ccc(NC(=O)c2ccnc(N3CCCC3)c2)cc1-c1ccc2c(C3CCNCC3)noc2c1	33000.0	44580077.0
Cc1n[nH]c(C)c1S(=O)(=O)Nc1ccc(-c2ccc3c(N)n[nH]c3c2)cc1	13200.0	118721252.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)c(F)cc4F)cc3)nc(OC3CCN(C4CCC4)CC3)c12	2.8	136213527.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4C#N)cc3)ncc12	15.0	90421556.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OC3CC(C)(C)N(C)C(C)(C)C3)c12	3.9	136213511.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OC3CC(C)(C)NC(C)(C)C3)c12	1.8	136213520.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OC3CCC(=O)CC3)c12	7.1	136213541.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OC3CCN(C4CCC4)CC3)c12	3.5	136213526.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OC3CCOCC3)c12	7.3	136213508.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OCC3CN(C(C)C)C3)c12	5.4	136213483.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OCCC(=O)N(C)C)c12	14.0	136213581.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(Oc3ccc(N(C)C)nc3)c12	60.0	136213587.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(Oc3ccc(N)nc3)c12	6.0	136213575.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(Oc3ccc(O)nc3)c12	2.3	136213494.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OC3CC(C)(C)N(C)C(C)(C)C3)c12	2.4	136213509.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OC3CC(C)(C)NC(C)(C)C3)c12	2.9	136213517.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OC3CCC(=O)CC3)c12	4.9	136213540.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OC3CCN(C4CCC4)CC3)c12	2.9	136213528.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OC3CCOCC3)c12	4.6	136213506.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OCC3CN(C(C)C)C3)c12	5.2	136213480.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OCCC(=O)N(C)C)c12	15.0	136213578.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(Oc3ccc(N(C)C)nc3)c12	25.0	136213585.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(Oc3ccc(N)nc3)c12	4.4	136213570.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(Oc3ccc(O)nc3)c12	2.1	136213490.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(F)c(F)cc4Cl)cc3)nc(OC3CCN(C4CCC4)CC3)c12	5.4	136213531.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(F)c(F)cc4F)cc3)nc(OC3CCN(C4CCC4)CC3)c12	6.9	136213530.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(F)cc(F)c4Cl)cc3)nc(OC3CCN(C4CCC4)CC3)c12	11.0	136213529.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OC3CC(C)(C)N(C)C(C)(C)C3)c12	3.5	136213512.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OC3CC(C)(C)NC(C)(C)C3)c12	5.0	136213535.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OC3CCOCC3)c12	6.0	136213516.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OCC3CN(C(C)C)C3)c12	2.0	136213485.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OCCC(=O)N(C)C)c12	33.0	136213582.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(Oc3ccc(N(C)C)nc3)c12	26.0	136213588.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(Oc3ccc(N)nc3)c12	7.3	136213573.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(Oc3ccc(O)nc3)c12	5.6	136213496.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OC3CC(C)(C)N(C)C(C)(C)C3)c12	3.5	136213510.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OC3CC(C)(C)NC(C)(C)C3)c12	5.5	136213518.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OC3CCN(C4CC4)CC3)c12	2.5	136213478.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OC3CCOCC3)c12	12.0	136213507.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OCC3CN(C(C)C)C3)c12	2.5	136213484.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OCCC(=O)N(C)C)c12	92.0	136213579.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(Oc3ccc(N(C)C)nc3)c12	45.0	136213586.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(Oc3ccc(N)nc3)c12	5.9	136213571.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(Oc3ccc(O)nc3)c12	5.5	136213491.0
Cc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(Oc3ccnc(O)c3)c12	5.1	136213546.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(C#N)ccc4F)cc3)nc(OC3CCC(O)CC3)c12	2.7	136213152.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)c(F)cc4F)cc3)ncc12	1.8	90421616.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4C#N)cc3)cnc12	3.0	71537545.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4C#N)cc3)nc(NC3CCCC(O)C3)c12	1.1	136213125.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4C#N)cc3)nc(OC3CCNCC3(F)F)c12	2.8	136213261.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4C#N)cc3)nc(OC3CCNCC3F)c12	3.3	136213280.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4C#N)cc3)nc(OCC(C)C)c12	110.0	136213322.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4C#N)cc3)nc(OCCCN)c12	1.5	136213225.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)c(F)c3)ncc12	1.8	136213369.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)cnc12	2.0	71537542.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(N3CCC4(COC4)C3)c12	12.0	90421583.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(NCC(F)(F)F)c12	29.5	136213339.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OC3CCC(O)CC3)c12	69.0	136213220.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OC3CCCNC3)c12	2.6	86268572.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OC3CCN(C(C)C)CC3)c12	3.8	136213319.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OC3CCN(CC(F)(F)F)CC3)c12	270.0	136213351.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OC3CCN(CCF)CC3)c12	6.0	136213315.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OC3CCNCC3(F)F)c12	2.9	136213263.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OC3CCNCC3F)c12	2.2	136213283.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OCC(CO)CO)c12	2.1	136213335.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OCC3CNCCO3)c12	2.0	136213291.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OCCCN)c12	1.5	136213216.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OCCCO)c12	62.9	136213344.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)ncc12	1.2	90421822.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)cnc12	4.0	71537544.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(NCC(F)(F)F)c12	6.1	136213340.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OC3CC(C)(C)N(C)C(C)(C)C3)c12	2.5	166630027.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OC3CC(C)(C)NC(C)(C)C3)c12	3.5	166628675.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OC3CCC(=O)CC3)c12	11.5	166627469.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OC3CCC(O)CC3)c12	2.0	136213221.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OC3CCCNC3)c12	1.0	136213312.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OC3CCN(C(C)C)CC3)c12	3.1	86268788.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OC3CCN(C4CC4)CC3)c12	3.0	86270186.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OC3CCN(CC(F)(F)F)CC3)c12	265.0	136213348.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OC3CCNCC3(F)F)c12	1.0	136213258.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OC3CCNCC3)c12	1.0	164580949.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OC3CCNCC3F)c12	1.0	166625320.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OC3CCOCC3)c12	9.5	166631921.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OCC(CO)CO)c12	2.0	136213326.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OCC(F)(F)CN)c12	5.0	136213334.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OCC3(CN)COC3)c12	1.0	166636574.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OCC3CN(C(C)C)C3)c12	1.0	166631991.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OCC3CNCCO3)c12	2.0	136213272.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OCCC(=O)N(C)C)c12	226.5	166626705.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OCCCN)c12	2.0	86269609.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(OCCCO)c12	9.6	86268990.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(Oc3ccc(N)nc3)c12	7.5	166627883.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(Oc3ccc(O)nc3)c12	3.0	86269996.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)ncc12	1.2	136213052.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4C#N)cc3)nc(OC3CCC(O)CC3)c12	4.9	136213154.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)cnc12	684.5	118721273.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OC3CCC(O)CC3)c12	9.1	136213223.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OC3CCCNC3)c12	6.9	86268571.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OC3CCN(C(C)C)CC3)c12	8.4	86268989.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OC3CCN(C4CCC4)CC3)c12	25.0	86269187.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OC3CCN(CC(F)(F)F)CC3)c12	5600.0	136213347.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OC3CCN(CCF)CC3)c12	5.0	86268786.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OC3CCNCC3(F)F)c12	1.7	136213256.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OC3CCNCC3F)c12	2.1	136213277.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OCC(CO)CO)c12	20.0	136213337.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OCC(F)(F)CN)c12	22.0	136213333.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OCC3CNCCO3)c12	14.0	136213273.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OCCCN)c12	8.2	136213215.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc5c(cc4Cl)OCCO5)cc3)ncc12	2.3	136213128.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cccc(Cl)c4Cl)cc3)cnc12	13.0	71537543.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cccc(Cl)c4Cl)cc3)ncc12	1.9	136213053.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4C(N)=O)cc3)ncc12	2200.0	90421861.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OC3CCC(O)CC3)c12	1900.0	136213222.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OC3CCCNC3)c12	12.0	136213299.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OC3CCN(C(C)C)CC3)c12	11.0	136213320.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OC3CCN(CCF)CC3)c12	8.1	86268988.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OC3CCNCC3(F)F)c12	1.5	136213257.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OC3CCNCC3F)c12	1.8	136213278.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OCC(CO)CO)c12	110.0	136213327.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OCC(F)(F)CN)c12	34.0	136213330.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OCC3CNCCO3)c12	23.0	136213270.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OCCCN)c12	2.3	136213217.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OCCCO)c12	200.0	136213354.0
Cc1nc(-c2ccc(NS(=O)(=O)c3c(Cl)ccc4c3OCCCO4)cc2)nc2[nH]nc(N)c12	1.5	136213404.0
Cc1nc(-c2ccc(NS(=O)(=O)c3c(F)ccc(Cl)c3F)cc2)nc2[nH]nc(N)c12	1600.0	136213443.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)c(F)cc3F)cc2)nc2[nH]nc(N)c12	1.5	90421735.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3C#N)cc2)nc2[nH]nc(N)c12	1.5	136213391.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3C#N)cc2)nc2[nH]nc(N3CCCC4(COC4)C3)c12	8.9	136213421.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3C#N)cc2)nc2[nH]ncc12	3.8	136213415.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]nc(N)c12	1.2	90421264.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]nc(N3CC4(COC4)C3)c12	20.0	136213420.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]nc(N3CCC4(CC3)COC4)c12	6.2	136213419.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]nc(NC(=O)C3CC(O)C3)c12	2.0	90431891.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]nc(NC(=O)C3CCOCC3)c12	1.6	90431890.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]nc(NCC3CCOCC3)c12	21.0	90431889.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]ncc12	5.7	136213104.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3F)cc2)nc2[nH]nc(N)c12	1.5	136213392.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3F)cc2)nc2[nH]ncc12	6.5	90421181.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(F)c(F)c(F)c3)cc2)nc2[nH]nc(N)c12	110.0	136213183.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(F)c(F)cc3Cl)cc2)nc2[nH]nc(N)c12	54.0	136213185.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(F)cc(F)c3Cl)cc2)nc2[nH]nc(N)c12	16.0	86269393.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc4c(cc3Br)OCCCO4)cc2)nc2[nH]nc(N)c12	4.8	136213403.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc4c(cc3Cl)OCCCO4)cc2)nc2[nH]nc(N)c12	3.9	136213402.0
Cc1nc(-c2ccc(NS(=O)(=O)c3ccc(F)c(C#N)c3)cc2)nc2[nH]nc(N)c12	91.0	136213395.0
Cc1nc(-c2ccc(NS(=O)(=O)c3ccc(F)c(C#N)c3)cc2)nc2[nH]ncc12	180.0	136213416.0
Cc1nc(-c2ccc(NS(=O)(=O)c3ccc(F)cc3Cl)cc2)nc2[nH]nc(N)c12	40.0	136213182.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cccc(C#N)c3)cc2)nc2[nH]nc(N)c12	97.0	136213397.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cccc(C#N)c3)cc2)nc2[nH]ncc12	320.0	136213417.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cccc(Cl)c3C#N)cc2)nc2[nH]nc(N)c12	11.0	136213396.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cccc(Cl)c3F)cc2)nc2[nH]nc(N)c12	40.0	136213186.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cccc(F)c3C#N)cc2)nc2[nH]nc(N)c12	12.0	136213400.0
Cc1nc(-c2ccc(NS(=O)(=O)c3ccccc3C#N)cc2)nc2[nH]ncc12	88.0	136213413.0
